thomas_num,thomas_name,last_name,first_name,icpsr,congress,year,st_name,cd,dem,majority,elected,female,afam,latino,votepct,votepct_sq,dwnom1,meddist,majdist,deleg_size,speaker,chair,subchr,power,budget,seniority,sensq,state_leg,state_leg_prof,maj_leader,min_leader,south,south_dem,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,all_bills,all_aic,all_abc,all_pass,all_law,les,leslag
2379,"Hall, Katie",Hall, Katie,14880,98,1983,IN,1,1,1,1982,1,1,0,56,3136,-0.514999986,0.388999999,0.209999979,10,0,0,0,0,0,1,1,1,0.143000007,0,0,0,0,3,2,3,2,2,2,2,0,0,0,1,0,0,0,0,6,4,3,2,2,2.143467903,0
2380,"Hall, Tony",Hall, Tony,14632,98,1983,OH,3,1,1,1978,0,0,0,75,5625,-0.298000008,0.172000006,0.006999992,21,0,0,0,1,0,3,9,1,0.354999989,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0.070943952,0.049054112
2381,"Hamilton, Lee",Hamilton, Lee,10732,98,1983,IN,9,1,1,1964,0,0,0,67,4489,-0.166999996,0.040999997,0.138000011,10,0,0,1,0,0,10,100,0,0,0,0,0,0,1,1,1,0,0,5,1,1,0,0,0,0,0,0,0,6,2,2,0,0,0.469958276,0.036790583
2382,"Hammerschmidt, John",Hammerschmidt, John,11020,98,1983,AR,3,0,0,1966,0,0,0,66,4356,0.270999998,0.396999985,0.575999975,4,0,0,0,0,0,9,81,0,0,0,0,1,0,0,0,0,0,0,50,3,0,0,0,9,0,7,7,0,59,3,7,7,0,1.101027489,1.398291826
2383,"Hance, Kent",Hance, Kent,14633,98,1983,TX,19,1,1,1978,0,0,0,82,6724,-0.013,0.112999998,0.291999996,27,0,0,0,1,0,3,9,1,0.191,0,0,1,1,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,18,1,0,0,0,0.29117918,0.245270565
2384,"Hansen, James",Hansen, James,14829,98,1983,UT,1,0,0,1980,0,0,0,63,3969,0.537,0.662999988,0.842000008,3,0,0,0,0,0,2,4,1,0.082000002,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,0,0,0,0,6,2,0,0,0,0.162151843,0.106150292
2385,"Hansen, George",Hansen, George,10734,98,1983,ID,2,0,0,1974,0,0,0,52,2704,0.790000021,0.916000009,1.095000029,2,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,5,1,1,1,1,49,1,1,1,1,0.703035891,0.842645943
2386,"Harkin, Tom",Harkin, Tom,14230,98,1983,IA,5,1,1,1974,0,0,0,59,3481,-0.248999998,0.122999996,0.056000002,6,0,0,1,0,0,5,25,0,0,0,0,0,0,3,3,2,2,1,9,3,0,0,0,1,0,0,0,0,13,6,2,2,1,1.785444617,0.795430779
2387,"Harrison, Frank",Harrison, Frank,15027,98,1983,PA,11,1,1,1982,0,0,0,54,2916,-0.405999988,0.280000001,0.100999989,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0.072890081,
2388,"Hartnett, Thomas",Hartnett, Thomas,14830,98,1983,SC,1,0,0,1980,0,0,0,54,2916,0.493999988,0.620000005,0.798999965,6,0,0,0,0,0,2,4,1,0.280999988,0,0,1,0,0,0,0,0,0,7,1,0,0,0,2,0,0,0,0,9,1,0,0,0,0.146562651,0.169920638
2389,"Hatcher, Charles",Hatcher, Charles,14831,98,1983,GA,2,1,1,1980,0,0,0,100,10000,-0.163000003,0.037000004,0.142000005,10,0,0,0,0,0,2,4,1,0.142000005,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,3,1,1,0,0,0.054978535,0
2390,"Hawkins, Augustus",Hawkins, Augustus,10595,98,1983,CA,29,1,1,1962,0,1,0,80,6400,-0.537,0.411000013,0.231999993,45,0,1,1,0,0,11,121,1,0.526000023,0,0,0,0,1,1,1,1,0,4,2,1,1,0,0,0,0,0,0,5,3,2,2,0,0.81607008,2.415768623
2391,"Hayes, Charles",Hayes, Charles,15079,98,1983,IL,1,1,1,1983,0,1,0,,,-0.638000011,0.512000024,0.333000004,22,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.059247013,
2392,"Hefner, W.",Hefner, W.,14233,98,1983,NC,8,1,1,1974,0,0,0,57,3249,-0.206,0.079999998,0.098999999,11,0,0,1,1,1,5,25,0,0,0,0,1,1,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,4,2,2,2,1,1.431908727,0.049054112
2393,"Heftel, Cecil",Heftel, Cecil,14425,98,1983,HI,1,1,1,1976,0,0,0,90,8100,-0.239999995,0.113999993,0.065000005,2,0,0,0,1,0,4,16,0,0,0,0,0,0,0,0,0,0,0,26,6,1,0,0,0,0,0,0,0,26,6,1,0,0,0.707558393,0.802896798
2394,"Hertel, Dennis",Hertel, Dennis,14833,98,1983,MI,14,1,1,1980,0,0,0,95,9025,-0.31099999,0.184999987,0.005999989,18,0,0,0,0,0,2,4,1,0.463,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,17,4,0,0,0,0.414347917,0.226332873
2395,"Hightower, Jack",Hightower, Jack,14234,98,1983,TX,13,1,1,1974,0,0,0,64,4096,-0.050000001,0.075999998,0.254999995,27,0,0,0,1,0,5,25,1,0.191,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0.019100295,0.182868108
2396,"Hiler, John",Hiler, John,14834,98,1983,IN,3,0,0,1980,0,0,0,51,2601,0.405999988,0.532000005,0.710999966,10,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.016371682,0.106714308
2397,"Hillis, Elwood",Hillis, Elwood,13018,98,1983,IN,5,0,0,1970,0,0,0,61,3721,0.202000007,0.328000009,0.507000029,10,0,0,0,0,0,7,49,1,0.143000007,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0.035471976,0.224564105
2398,"Holt, Marjorie",Holt, Marjorie,14021,98,1983,MD,4,0,0,1972,1,0,0,61,3721,0.331999987,0.457999974,0.636999965,8,0,0,0,0,0,6,36,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,4,0,0,0,0,31,1,0,0,0,0.42488122,1.272012591
2399,"Hopkins, Larry",Hopkins, Larry,14635,98,1983,KY,6,0,0,1978,0,0,0,57,3249,0.294999987,0.420999974,0.599999964,7,0,0,0,0,0,3,9,1,0.078000002,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0.075618692,0.049054112
2400,"Horton, Frank",Horton, Frank,10596,98,1983,NY,29,0,0,1962,0,0,0,66,4356,-0.021,0.104999997,0.284000009,34,0,0,0,0,0,11,121,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,2,0,0,0,0,6,2,2,2,2,0.951007962,0.176594809
2401,"Howard, James",Howard, James,10739,98,1983,NJ,3,1,1,1964,0,0,0,62,3844,-0.442999989,0.317000002,0.137999982,14,0,1,0,0,0,10,100,0,0,0,0,0,0,4,3,3,2,1,23,10,3,0,0,1,1,1,1,1,28,14,7,3,2,2.808134079,4.013796329
2402,"Hoyer, Steny",Hoyer, Steny,14873,98,1983,MD,5,1,1,1981,0,0,0,80,6400,-0.407000005,0.281000018,0.102000006,8,0,0,0,1,0,2,4,1,0.252000004,0,0,0,0,0,0,0,0,0,8,5,3,3,1,1,0,0,0,0,9,5,3,3,1,1.107642055,0.904108167
2403,"Hubbard, Carroll",Hubbard, Carroll,14237,98,1983,KY,1,1,1,1974,0,0,0,100,10000,-0.023,0.103,0.282000005,7,0,0,1,0,0,5,25,1,0.078000002,0,0,1,1,0,0,0,0,0,8,4,3,1,0,3,0,0,0,0,11,4,3,1,0,0.642108083,0.663671494
2404,"Huckaby, Thomas",Huckaby, Thomas,14427,98,1983,LA,5,1,1,1976,0,0,0,,,0.003,0.128999993,0.307999998,8,0,0,1,0,0,4,16,0,0,0,0,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0.959193766,0.106150292
2405,"Hughes, William",Hughes, William,14238,98,1983,NJ,2,1,1,1974,0,0,0,68,4624,-0.155000001,0.029000001,0.150000006,14,0,0,1,0,0,5,25,0,0,0,0,0,0,11,11,11,10,2,27,13,1,1,1,2,1,1,1,1,40,25,13,12,4,7.459971428,6.888255596
2406,"Hunter, Duncan",Hunter, Duncan,14835,98,1983,CA,45,0,0,1980,0,0,0,69,4761,0.442000002,0.568000019,0.746999979,45,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,3,1,1,1,0,19,1,1,1,0,0.27238211,0.184636876
2407,"Hutto, Earl",Hutto, Earl,14636,98,1983,FL,1,1,1,1978,0,0,0,74,5476,-0.026000001,0.100000001,0.279000014,19,0,0,0,0,0,3,9,1,0.224000007,0,0,1,1,0,0,0,0,0,4,0,0,0,0,3,1,1,1,1,7,1,1,1,1,0.15185596,0.425060183
2408,"Hyde, Henry",Hyde, Henry,14239,98,1983,IL,6,0,0,1974,0,0,0,68,4624,0.25,0.375999987,0.555000007,22,0,0,0,0,0,5,25,1,0.344000012,0,0,0,0,1,0,0,0,0,8,2,0,0,0,2,0,0,0,0,11,2,0,0,0,0.233095795,0.27783969
2409,"Ireland, Andrew",Ireland, Andrew,94428,98,1983,FL,10,1,1,1976,0,0,0,100,10000,0.025,0.150999993,0.330000013,19,0,0,1,0,0,4,16,0,0,0,0,1,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0.113819286,0.024527056
2410,"Jacobs, Andrew",Jacobs, Andrew,10742,98,1983,IN,10,1,1,1974,0,0,0,67,4489,-0.089000002,0.036999997,0.216000006,10,0,0,1,1,0,5,25,1,0.143000007,0,0,0,0,2,1,1,1,1,42,1,0,0,0,2,0,0,0,0,46,2,1,1,1,1.569620728,1.625275135
2411,"Jeffords, James",Jeffords, James,14240,98,1983,VT,1,0,0,1974,0,0,0,69,4761,-0.02,0.105999999,0.284999996,1,0,0,0,0,0,5,25,1,0.129999995,0,0,0,0,1,1,1,1,1,16,3,0,0,0,0,0,0,0,0,17,4,1,1,1,1.273365498,0.407432228
2412,"Jenkins, Edgar",Jenkins, Edgar,14429,98,1983,GA,9,1,1,1976,0,0,0,77,5929,-0.089000002,0.036999997,0.216000006,10,0,0,0,1,0,4,16,0,0,0,0,1,1,0,0,0,0,0,24,6,0,0,0,0,0,0,0,0,24,6,0,0,0,0.601057291,1.833931804
2413,"Johnson, Nancy",Johnson, Nancy,15028,98,1983,CT,6,0,0,1982,1,0,0,52,2704,0.028000001,0.153999999,0.333000004,6,0,0,0,0,0,1,1,1,0.200000003,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0.128244832,
2414,"Jones, Ed",Jones, Ed,12038,98,1983,TN,8,1,1,1969,0,0,0,75,5625,-0.232999995,0.106999993,0.072000004,9,0,0,1,0,0,8,64,0,0,0,0,1,1,4,4,4,3,0,0,0,0,0,0,1,0,0,0,0,5,4,4,3,0,1.738726497,2.270479918
2415,"Jones, James",Jones, James,14026,98,1983,OK,1,1,1,1972,0,0,0,54,2916,-0.079000004,0.046999995,0.225999996,6,0,1,0,1,1,6,36,0,0,0,0,1,1,4,1,4,3,1,11,3,2,2,2,0,0,0,0,0,15,4,6,5,3,2.980937004,2.880842209
2416,"Jones, Walter",Jones, Walter,10788,98,1983,NC,1,1,1,1966,0,0,0,81,6561,-0.312999994,0.186999992,0.007999994,11,0,1,0,0,0,9,81,1,0.189999998,0,0,1,1,3,3,3,3,0,19,12,10,8,2,0,0,0,0,0,22,15,13,11,2,4.32733202,4.960222721
2417,"Kaptur, Marcy",Kaptur, Marcy,15029,98,1983,OH,9,1,1,1982,1,0,0,58,3364,-0.279000014,0.153000012,0.025999986,21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,8,2,0,0,0,0.20035243,
2418,"Kasich, John",Kasich, John,15030,98,1983,OH,12,0,0,1982,0,0,0,50,2500,0.261999995,0.387999982,0.566999972,21,0,0,0,0,0,1,1,1,0.354999989,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0.100176215,
2419,"Kastenmeier, Robert",Kastenmeier, Robert,5101,98,1983,WI,2,1,1,1958,0,0,0,61,3721,-0.515999973,0.389999986,0.210999966,9,0,0,1,0,0,13,169,0,0,0,0,0,0,10,8,10,8,2,46,27,1,1,0,4,2,2,2,1,60,37,13,11,3,7.314847946,6.682388306
2420,"Kazen, Abraham",Kazen, Abraham,11023,98,1983,TX,23,1,1,1966,0,0,0,55,3025,-0.07,0.055999998,0.234999999,27,0,0,1,0,0,9,81,1,0.191,0,0,1,1,1,1,1,1,1,6,2,2,0,0,2,0,0,0,0,9,3,3,1,1,1.255218029,1.834568739
2421,"Kemp, Jack",Kemp, Jack,13020,98,1983,NY,31,0,0,1970,0,0,0,75,5625,0.287,0.412999988,0.592000008,34,0,0,0,1,1,7,49,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.136430681,0.061317641
2422,"Kennelly, Barbara",Kennelly, Barbara,14877,98,1983,CT,1,1,1,1982,1,0,0,68,4624,-0.360000014,0.234000012,0.055000015,6,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,18,4,0,0,0,0,0,0,0,0,19,5,1,1,1,1.346255541,0.049054112
2423,"Kildee, Dale",Kildee, Dale,14430,98,1983,MI,7,1,1,1976,0,0,0,75,5625,-0.404000014,0.278000027,0.099000014,18,0,0,0,0,0,4,16,1,0.463,0,0,0,0,2,2,1,1,0,10,2,1,1,0,0,0,0,0,0,12,4,2,2,0,1.01642251,0.608048201
2424,"Kindness, Thomas",Kindness, Thomas,14245,98,1983,OH,8,0,0,1974,0,0,0,66,4356,0.379000008,0.504999995,0.684000015,21,0,0,0,0,0,5,25,1,0.354999989,0,0,0,0,1,0,0,0,0,6,2,1,0,0,1,0,1,1,1,8,2,2,1,1,0.362273097,0.182868108
2425,"Kleczka, Gerald",Kleczka, Gerald,15082,98,1983,WI,4,1,1,1984,0,0,0,,,-0.298000008,0.172000006,0.006999992,9,0,0,0,0,0,1,1,1,0.248999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2426,"Kogovsek, Ray",Kogovsek, Ray,14638,98,1983,CO,3,1,1,1978,0,0,0,53,2809,-0.324000001,0.197999999,0.019000001,6,0,0,0,0,0,3,9,1,0.284000009,0,0,0,0,2,2,2,1,1,18,9,6,6,3,1,0,0,0,0,21,11,8,7,4,3.605379581,0.796116173
2427,"Kolter, Joseph",Kolter, Joseph,15031,98,1983,PA,4,1,1,1982,0,0,0,60,3600,-0.31099999,0.184999987,0.005999989,23,0,0,0,0,0,1,1,1,0.344999999,0,0,0,0,0,0,0,0,0,6,1,1,1,1,0,0,0,0,0,6,1,1,1,1,0.527347624,
2428,"Kostmayer, Peter",Kostmayer, Peter,14431,98,1983,PA,8,1,1,1982,0,0,0,50,2500,-0.291000009,0.165000007,0.013999991,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,0,0,0,0,8,2,0,0,0,0.189437971,
2429,"Kramer, Ken",Kramer, Ken,14639,98,1983,CO,5,0,0,1978,0,0,0,60,3600,0.402999997,0.528999984,0.708000004,6,0,0,0,0,0,3,9,1,0.284000009,0,0,0,0,1,1,1,1,1,6,1,0,0,0,1,0,0,0,0,8,2,1,1,1,1.048455596,0.152751699
2430,"LaFalce, John",LaFalce, John,14248,98,1983,NY,32,1,1,1974,0,0,0,91,8281,-0.317000002,0.191,0.012000002,34,0,0,1,0,0,5,25,1,0.407000005,0,0,0,0,4,3,4,1,1,35,9,0,0,0,1,0,0,0,0,40,12,4,1,1,2.548500061,2.541054487
2431,"Lagomarsino, Robert",Lagomarsino, Robert,14071,98,1983,CA,19,0,0,1974,0,0,0,61,3721,0.361000001,0.486999989,0.666000009,45,0,0,0,0,0,5,25,1,0.526000023,0,1,0,0,0,0,0,0,0,11,1,0,0,0,4,0,0,0,0,15,1,0,0,0,0.206592143,0.435930729
2432,"Lantos, Tom",Lantos, Tom,14837,98,1983,CA,11,1,1,1980,0,0,0,57,3249,-0.338,0.211999997,0.033,45,0,0,0,0,0,2,4,0,0,0,0,0,0,1,1,0,0,0,10,1,0,0,0,5,1,2,2,2,16,3,2,2,2,0.483246624,0.076033875
2433,"Latta, Delbert",Latta, Delbert,5495,98,1983,OH,5,0,0,1958,0,0,0,55,3025,0.409999996,0.536000013,0.714999974,21,0,0,0,1,1,13,169,1,0.354999989,0,0,0,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0,0,11,2,1,1,1,0.641166925,0.036790583
2434,"Leach, James",Leach, James,14432,98,1983,IA,1,0,0,1976,0,0,0,59,3481,0.126000002,0.252000004,0.430999994,6,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0.193731561,0.218974754
2435,"Leath, Marvin",Leath, Marvin,14641,98,1983,TX,11,1,1,1978,0,0,0,96,9216,0.116999999,0.243000001,0.421999991,27,0,0,1,0,0,3,9,0,0,0,0,1,1,1,1,1,1,1,15,5,0,0,0,0,0,0,0,0,16,6,1,1,1,1.350930333,1.194022059
2436,"Lehman, Richard",Lehman, Richard,15032,98,1983,CA,18,1,1,1982,0,0,0,60,3600,-0.405999988,0.280000001,0.100999989,45,0,0,0,0,0,1,1,1,0.526000023,0,0,0,0,1,1,0,0,0,5,3,2,1,0,0,0,0,0,0,6,4,2,1,0,0.586668134,
2437,"Lehman, William",Lehman, William,14029,98,1983,FL,17,1,1,1972,0,0,0,100,10000,-0.486000001,0.360000014,0.180999994,19,0,0,0,1,0,6,36,0,0,0,0,1,1,2,1,2,1,1,10,2,1,0,0,1,0,0,0,0,13,3,3,1,1,1.413562894,0.298709303
2438,"Leland, Mickey",Leland, Mickey,14643,98,1983,TX,18,1,1,1978,0,1,0,83,6889,-0.611999989,0.486000001,0.306999981,27,0,0,1,0,0,3,9,1,0.191,0,0,1,1,0,0,0,0,0,13,2,0,0,0,1,0,0,0,0,14,2,0,0,0,0.271296382,0.056412231
2439,"Lent, Norman",Lent, Norman,13021,98,1983,NY,4,0,0,1970,0,0,0,60,3600,0.173999995,0.299999982,0.479000002,34,0,0,0,0,0,7,49,1,0.407000005,0,0,0,0,1,1,0,0,0,22,0,0,0,0,2,0,0,0,0,25,1,0,0,0,0.42409873,0.36436832
2440,"Levin, Sander",Levin, Sander,15033,98,1983,MI,17,1,1,1982,0,0,0,66,4356,-0.39199999,0.266000003,0.08699999,18,0,0,0,0,0,1,1,1,0.463,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0.072890081,
2441,"Levine, Mel",Levine, Mel,15034,98,1983,CA,27,1,1,1982,0,0,0,60,3600,-0.463999987,0.338,0.158999979,45,0,0,0,0,0,1,1,1,0.526000023,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.027286137,
2442,"Levitas, Elliott",Levitas, Elliott,14249,98,1983,GA,4,1,1,1974,0,0,0,65,4225,-0.044,0.082000002,0.261000007,10,0,0,1,0,0,5,25,1,0.142000005,0,0,1,1,0,0,0,0,0,85,3,2,2,2,3,0,0,0,0,88,3,2,2,2,2.104429007,0.454033613
2443,"Lewis, Jerry",Lewis, Jerry,14644,98,1983,CA,35,0,0,1978,0,0,0,68,4624,0.314999998,0.440999985,0.620000005,45,0,0,0,1,0,3,9,1,0.526000023,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0.130973458,0.471097559
2444,"Lewis, Thomas",Lewis, Thomas,15035,98,1983,FL,12,0,0,1982,0,0,0,53,2809,0.279000014,0.405000001,0.583999991,19,0,0,1,0,0,1,1,1,0.224000007,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.040929202,
2445,"Lipinski, William",Lipinski, William,15036,98,1983,IL,5,1,1,1982,0,0,0,75,5625,-0.167999998,0.041999999,0.137000009,22,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0.152802363,
2446,"Livingston, Bob",Livingston, Bob,14469,98,1983,LA,1,0,0,1977,0,0,0,,,0.305999994,0.431999981,0.611000001,8,0,0,0,1,0,4,16,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,3,1,1,1,1,10,1,1,1,1,0.192785159,0.063770346
2447,"Lloyd, Marilyn",Lloyd, Marilyn,14251,98,1983,TN,3,1,1,1974,1,0,0,62,3844,-0.039000001,0.086999997,0.266000003,9,0,0,1,0,0,5,25,0,0,0,0,1,1,0,0,0,0,0,14,2,0,0,0,2,2,2,2,1,16,4,2,2,1,0.422673106,0.546740472
2448,"Loeffler, Tom",Loeffler, Tom,14645,98,1983,TX,21,0,0,1978,0,0,0,75,5625,0.419,0.545000017,0.723999977,27,0,0,0,1,1,3,9,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0.100176215,0.115961112
2449,"Long, Gillis",Long, Gillis,10602,98,1983,LA,8,1,1,1972,0,0,0,,,-0.391000003,0.265000015,0.086000003,8,0,0,1,1,0,6,36,0,0,1,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.054572273,0.066906996
2450,"Long, Clarence",Long, Clarence,10601,98,1983,MD,2,1,1,1962,0,0,0,53,2809,-0.228,0.101999998,0.077,8,0,0,1,1,0,11,121,0,0,0,0,0,0,1,1,1,0,0,18,1,0,0,0,0,0,0,0,0,19,2,1,0,0,0.568103135,1.301517963
2451,"Lott, Trent",Lott, Trent,14031,98,1983,MS,5,0,0,1972,0,0,0,79,6241,0.388999999,0.514999986,0.694000006,5,0,0,0,1,0,6,36,0,0,0,1,1,0,1,0,0,0,0,5,3,0,0,0,3,1,1,1,0,9,4,1,1,0,0.286406338,0.279207587
2452,"Lowery, Bill",Lowery, Bill,14839,98,1983,CA,41,0,0,1980,0,0,0,69,4761,0.31400001,0.439999998,0.619000018,45,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,1,1,1,1,7,1,1,1,1,0.162770405,0.066223055
2453,"Lowry, Mike",Lowry, Mike,14646,98,1983,WA,7,1,1,1978,0,0,0,71,5041,-0.430999994,0.305000007,0.125999987,8,0,0,1,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,3,0,0,0,0,17,2,0,0,0,0.29039669,0.118552878
2454,"Lujan, Manuel",Lujan, Manuel,12022,98,1983,NM,1,0,0,1968,0,0,1,52,2704,0.268000007,0.393999994,0.573000014,3,0,0,0,0,0,8,64,0,0,0,0,0,0,0,0,0,0,0,23,3,1,1,0,2,1,0,0,0,25,4,1,1,0,0.649112403,2.98291111
2455,"Luken, Thomas",Luken, Thomas,14070,98,1983,OH,1,1,1,1976,0,0,0,65,4225,-0.172000006,0.046000008,0.133000001,21,0,0,1,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,1,1,1,1,0,12,2,1,1,0,0.244313493,0.311092764
2456,"Lundine, Stanley",Lundine, Stanley,14289,98,1983,NY,34,1,1,1976,0,0,0,60,3600,-0.31400001,0.188000008,0.009000011,34,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,0,0,0,0,0,6,1,1,1,1,0.527347624,0.165015221
2457,"Lungren, Daniel",Lungren, Daniel,14647,98,1983,CA,42,0,0,1978,0,0,0,69,4761,0.533999979,0.659999967,0.838999987,45,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,11,1,0,0,0,0.195677698,0.152751699
2458,"MacKay, Buddy",MacKay, Buddy,15038,98,1983,FL,6,1,1,1982,0,0,0,61,3721,-0.142000005,0.016000004,0.163000003,19,0,0,0,0,0,1,1,1,0.224000007,0,0,1,1,1,1,1,0,0,3,1,0,0,0,1,1,1,1,1,5,3,2,1,1,0.455283612,
2459,"Mack, Connie",Mack, Connie,15037,98,1983,FL,13,0,0,1982,0,0,0,65,4225,0.519999981,0.645999968,0.824999988,19,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0.048635796,
2460,"Madigan, Edward",Madigan, Edward,14033,98,1983,IL,15,0,0,1972,0,0,0,66,4356,0.237000003,0.363000005,0.541999996,22,0,0,0,0,0,6,36,1,0.344000012,0,0,0,0,2,1,1,1,0,16,2,0,0,0,0,0,0,0,0,18,3,1,1,0,0.823141098,1.034313083
2461,"Markey, Edward",Markey, Edward,14435,98,1983,MA,7,1,1,1976,0,0,0,78,6084,-0.488999993,0.363000005,0.183999985,11,0,0,1,0,0,4,16,1,0.386000007,0,0,0,0,1,1,0,0,0,9,1,0,0,0,0,0,0,0,0,10,2,0,0,0,0.286885589,1.151902914
2462,"Marlenee, Ron",Marlenee, Ron,14437,98,1983,MT,2,0,0,1976,0,0,0,54,2916,0.345999986,0.471999973,0.650999963,2,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,28,3,1,1,1,0,0,0,0,0,28,3,1,1,1,0.91870302,1.099639177
2463,"Marriott, David",Marriott, David,14438,98,1983,UT,2,0,0,1976,0,0,0,54,2916,0.250999987,0.376999974,0.555999994,3,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,15,3,2,2,1,0,0,0,0,0,15,3,2,2,1,0.925275087,0.820643187
2464,"Martin, James",Martin, James,14035,98,1983,NC,9,0,0,1972,0,0,0,57,3249,0.316000015,0.442000002,0.620999992,11,0,0,0,1,0,6,36,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0.072890081,0.244185746
2465,"Martin, Lynn",Martin, Lynn,14841,98,1983,IL,16,0,0,1980,1,0,0,57,3249,0.287,0.412999988,0.592000008,22,0,0,0,0,1,2,4,1,0.344000012,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,8,3,0,0,0,0.245956376,0.036790583
2466,"Martin, David",Martin, David,14840,98,1983,NY,26,0,0,1980,0,0,0,72,5184,0.208000004,0.333999991,0.513000011,34,0,0,0,0,0,2,4,1,0.407000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,"Martinez, Matthew",Martinez, Matthew,14879,98,1983,CA,30,1,1,1982,0,0,1,54,2916,-0.416999996,0.291000009,0.111999996,45,0,0,0,0,0,1,1,1,0.526000023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,"Matsui, Robert",Matsui, Robert,14649,98,1983,CA,3,1,1,1978,0,0,0,90,8100,-0.421000004,0.295000017,0.116000004,45,0,0,0,1,0,3,9,0,0,0,0,0,0,0,0,0,0,0,30,8,1,0,0,3,1,1,1,1,33,9,2,1,1,0.950622261,1.838317871
