,thomas_num,thomas_name,first_name,last_name,icpsr,congress,year,st_name,cd,dem,majority,elected,female,votepct,votepct_sq,dwnom1,deleg_size,speaker,chair,subchr,power,budget,seniority,sensq,maj_leader,min_leader,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,all_bills,all_aic,all_abc,all_pass,all_law,les
7533,7533,"Towns, Edolphus", Edolphus,Towns,15072,109,2005,NY,10,1,0,1982,0,91,8281,-0.501999974,29,0,0,0,0,0,12,144,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,14,0,0,0,0,0.15104419
7979,7979,"Towns, Edolphus", Edolphus,Towns,15072,110,2007,NY,10,1,1,1982,0,92,8464,-0.492000014,29,0,0,1,0,0,13,169,0,0,0,0,0,0,0,39,4,5,5,1,2,2,2,2,1,41,6,7,7,2,2.262392521
8438,8439,"Towns, Edolphus", Edolphus,Towns,15072,111,2009,NY,10,1,1,1982,0,94,8836,-0.477999985,29,0,1,0,0,0,14,196,0,0,0,0,0,0,0,27,5,7,6,0,0,0,0,0,0,27,5,7,6,0,2.451365471
8881,8882,"Towns, Edolphus", Edolphus,Towns,15072,112,2011,NY,10,1,0,1982,0,91,8281,-0.470999986,29,0,0,0,0,0,15,225,0,0,0,0,0,0,0,16,2,2,1,1,0,0,0,0,0,16,2,2,1,1,1.301645875
3068,3068,"Traficant, James", James,Traficant,15121,99,1985,OH,17,1,1,1984,0,53,2809,-0.324999988,21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,23,3,0,0,0,1,0,0,0,0,24,3,0,0,0,0.525364697
3519,3519,"Traficant, James", James,Traficant,15121,100,1987,OH,17,1,1,1984,0,72,5184,-0.263000011,21,0,0,0,0,0,2,4,0,0,0,0,0,0,0,36,2,0,0,0,3,1,2,2,1,39,3,2,2,1,0.800755501
3966,3966,"Traficant, James", James,Traficant,15121,101,1989,OH,17,1,1,1984,0,77,5929,-0.201000005,21,0,0,0,0,0,3,9,0,0,0,0,0,0,0,27,2,0,0,0,1,0,0,0,0,28,2,0,0,0,0.506706297
4413,4413,"Traficant, James", James,Traficant,15121,102,1991,OH,17,1,1,1984,0,78,6084,-0.137999997,21,0,0,0,0,0,4,16,0,0,1,0,0,0,0,34,0,0,0,0,2,0,0,0,0,37,0,0,0,0,0.493296862
4860,4860,"Traficant, James", James,Traficant,15121,103,1993,OH,17,1,1,1984,0,84,7056,-0.075999998,19,0,0,1,0,0,5,25,0,0,2,2,2,2,0,29,4,3,1,1,8,4,4,4,0,39,10,9,7,1,2.664928913
5302,5302,"Traficant, James", James,Traficant,15121,104,1995,OH,17,1,0,1984,0,77,5929,-0.013,19,0,0,0,0,0,6,36,0,0,0,0,0,0,0,40,1,1,1,0,6,3,3,3,2,46,4,4,4,2,1.377936125
5758,5758,"Traficant, James", James,Traficant,15121,105,1997,OH,17,1,0,1984,0,91,8281,0.048999999,19,0,0,0,0,0,7,49,0,0,0,0,0,0,0,35,5,2,2,0,3,2,2,2,1,38,7,4,4,1,1.827928543
6196,6196,"Traficant, James", James,Traficant,15121,106,1999,OH,17,1,0,1984,0,68,4624,0.111000001,19,0,0,0,0,0,8,64,0,0,0,0,0,0,0,39,5,3,3,0,6,3,3,3,2,45,8,6,6,2,1.924215078
6644,6644,"Traficant, James", James,Traficant,15121,107,2001,OH,17,1,0,1984,0,50,2500,0.173999995,19,0,0,0,0,0,9,81,0,0,0,0,0,0,0,24,2,1,1,0,3,1,1,1,0,27,3,2,2,0,0.955259025
400,400,"Traxler, Bob", Bob,Traxler,14075,93,1973,MI,8,1,1,1974,0,NA,NA,-0.241999999,19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.041347269
850,850,"Traxler, Bob", Bob,Traxler,14075,94,1975,MI,8,1,1,1974,0,56,3136,-0.25999999,19,0,0,0,1,0,1,1,0,0,0,0,0,0,0,50,0,0,0,0,2,0,0,0,0,52,0,0,0,0,0.288910985
1286,1286,"Traxler, Bob", Bob,Traxler,14075,95,1977,MI,8,1,1,1974,0,59,3481,-0.279000014,19,0,0,0,1,0,2,4,0,0,0,0,0,0,0,47,0,0,0,0,3,0,0,0,0,50,0,0,0,0,0.300103903
1731,1731,"Traxler, Bob", Bob,Traxler,14075,96,1979,MI,8,1,1,1974,0,67,4489,-0.296999991,19,0,0,0,1,0,3,9,0,0,0,0,0,0,0,17,0,0,0,0,2,0,0,0,0,19,0,0,0,0,0.187366307
2178,2178,"Traxler, Bob", Bob,Traxler,14075,97,1981,MI,8,1,1,1974,0,61,3721,-0.316000015,19,0,0,0,1,0,4,16,0,0,1,1,0,0,0,13,1,0,0,0,2,0,0,0,0,16,2,0,0,0,0.352788746
2621,2621,"Traxler, Bob", Bob,Traxler,14075,98,1983,MI,8,1,1,1974,0,91,8281,-0.333999991,18,0,0,0,1,0,5,25,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,8,1,0,0,0,0.154748484
3069,3069,"Traxler, Bob", Bob,Traxler,14075,99,1985,MI,8,1,1,1974,0,64,4096,-0.352999985,18,0,0,0,1,0,6,36,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,4,2,1,0,0,0.269105256
3520,3520,"Traxler, Bob", Bob,Traxler,14075,100,1987,MI,8,1,1,1974,0,73,5329,-0.370999992,18,0,0,0,1,0,7,49,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,5,2,0,0,0,0.186515078
3967,3967,"Traxler, Bob", Bob,Traxler,14075,101,1989,MI,8,1,1,1974,0,72,5184,-0.389999986,18,0,0,1,1,0,8,64,0,0,2,2,2,2,2,4,0,0,0,0,1,1,1,1,0,7,3,3,3,2,2.034281015
4414,4414,"Traxler, Bob", Bob,Traxler,14075,102,1991,MI,8,1,1,1974,0,69,4761,-0.407999992,18,0,0,1,1,0,9,81,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1.838536263
401,401,"Treen, David", David,Treen,14060,93,1973,LA,3,0,0,1972,0,54,2916,0.338999987,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.025842045
851,851,"Treen, David", David,Treen,14060,94,1975,LA,3,0,0,1972,0,59,3481,0.338999987,8,0,0,0,0,0,2,4,0,0,0,0,0,0,0,19,0,0,0,0,2,0,0,0,0,21,0,0,0,0,0.111207798
1287,1287,"Treen, David", David,Treen,14060,95,1977,LA,3,0,0,1972,0,73,5329,0.338999987,8,0,0,0,0,0,3,9,0,0,0,0,0,0,0,15,0,0,0,0,2,0,0,0,0,17,0,0,0,0,0.097092435
1732,1732,"Treen, David", David,Treen,14060,96,1979,LA,3,0,0,1972,0,100,10000,0.338999987,8,0,0,0,0,0,4,16,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.086145431
1288,1288,"Trible, Paul", Paul,Trible,14456,95,1977,VA,1,0,0,1976,0,51,2601,0.223000005,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22,0,0,0,0,5,1,1,1,1,27,1,1,1,1,0.224661604
1733,1733,"Trible, Paul", Paul,Trible,14456,96,1979,VA,1,0,0,1976,0,72,5184,0.223000005,10,0,0,0,0,0,2,4,0,0,0,0,0,0,0,11,1,1,1,1,5,0,0,0,0,16,1,1,1,1,0.562791824
2179,2179,"Trible, Paul", Paul,Trible,14456,97,1981,VA,1,0,0,1976,0,90,8100,0.223000005,10,0,0,0,0,1,3,9,0,0,0,0,0,0,0,12,1,0,0,0,2,0,0,0,0,14,1,0,0,0,0.206711218
7980,7980,"Tsongas, Niki", Niki,Tsongas,20754,110,2007,MA,5,1,1,NA,1,NA,NA,-0.503000021,10,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,5,1,1,1,0,0.329549998
8439,8440,"Tsongas, Niki", Niki,Tsongas,20754,111,2009,MA,5,1,1,2007,1,99,9801,-0.398000002,10,0,0,0,0,1,2,4,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,14,2,0,0,0,0.426089197
8882,8883,"Tsongas, Niki", Niki,Tsongas,20754,112,2011,MA,5,1,0,2007,1,55,3025,-0.398000002,10,0,0,0,0,0,3,9,0,0,0,0,0,0,0,12,2,2,1,1,0,0,0,0,0,12,2,2,1,1,1.247961879
852,852,"Tsongas, Paul", Paul,Tsongas,14279,94,1975,MA,5,1,1,1974,0,61,3721,-0.38499999,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,0,0,0,0,7,0,0,0,0,21,0,0,0,0,0.088278353
1289,1289,"Tsongas, Paul", Paul,Tsongas,14279,95,1977,MA,5,1,1,1974,0,67,4489,-0.38499999,12,0,0,0,0,0,2,4,0,0,0,0,0,0,0,16,1,1,1,1,5,0,0,0,0,21,1,1,1,1,0.50544709
1290,1290,"Tucker, James", James,Tucker,14457,95,1977,AR,2,1,1,1976,0,86,7396,-0.32100001,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.094570555
4861,4861,"Tucker, Walter", Walter,Tucker,29319,103,1993,CA,37,1,1,1992,0,86,7396,-0.486000001,52,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.062532932
5303,5303,"Tucker, Walter", Walter,Tucker,29319,104,1995,CA,37,1,0,1992,0,77,5929,-0.486000001,52,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5759,5759,"Turner, Jim", Jim,Turner,29758,105,1997,TX,2,1,0,1996,0,52,2704,-0.174999997,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.036161561
6197,6197,"Turner, Jim", Jim,Turner,29758,106,1999,TX,2,1,0,1996,0,58,3364,-0.174999997,30,0,0,0,0,0,2,4,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,4,1,1,1,1,0.592728376
6645,6645,"Turner, Jim", Jim,Turner,29758,107,2001,TX,2,1,0,1996,0,91,8281,-0.174999997,30,0,0,0,0,0,3,9,0,0,0,0,0,0,0,7,2,2,2,1,0,0,0,0,0,7,2,2,2,1,1.164987087
7090,7090,"Turner, Jim", Jim,Turner,29758,108,2003,TX,2,1,0,1996,0,61,3721,-0.174999997,32,0,0,0,0,0,4,16,0,0,0,0,0,0,0,9,1,1,1,0,1,0,1,1,0,10,1,2,2,0,0.560939789
7091,7091,"Turner, Michael", Michael,Turner,20342,108,2003,OH,3,0,1,2002,0,59,3481,0.391000003,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,5,1,1,0,0,0.302716911
7534,7534,"Turner, Michael", Michael,Turner,20342,109,2005,OH,3,0,1,2002,0,62,3844,0.391000003,18,0,0,1,0,0,2,4,0,0,0,0,0,0,0,8,2,2,1,1,0,0,0,0,0,8,2,2,1,1,1.016007066
7981,7981,"Turner, Michael", Michael,Turner,20342,110,2007,OH,3,0,0,2002,0,59,3481,0.391000003,18,0,0,0,0,0,3,9,0,0,0,0,0,0,0,9,1,3,3,0,0,0,0,0,0,9,1,3,3,0,0.739535153
8440,8441,"Turner, Michael", Michael,Turner,20342,111,2009,OH,3,0,0,2002,0,63,3969,0.448000014,18,0,0,0,0,0,4,16,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0.282822847
8883,8884,"Turner, Michael", Michael,Turner,20342,112,2011,OH,3,0,1,2002,0,68,4624,0.437999994,18,0,0,1,0,0,5,25,0,0,0,0,0,0,0,15,1,1,1,0,0,0,0,0,0,15,1,1,1,0,0.605859637
8884,8885,"Turner, Robert", Robert,Turner,21197,112,2011,NY,9,0,1,2011,0,52,2704,0.432000011,29,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,1,1,0,1,1,1,1,0,5,2,2,2,0,0.541821539
6198,6198,"Udall, Mark", Mark,Udall,29906,106,1999,CO,2,1,0,1998,0,50,2500,-0.518999994,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,1,1,0,0,0,0,0,0,12,1,1,1,0,0.473106652
6647,6647,"Udall, Mark", Mark,Udall,29906,107,2001,CO,2,1,0,1998,0,55,3025,-0.474999994,6,0,0,0,0,0,2,4,0,0,0,0,0,0,0,28,1,3,3,2,1,0,0,0,0,29,1,3,3,2,1.936680079
7092,7092,"Udall, Mark", Mark,Udall,29906,108,2003,CO,2,1,0,1998,0,60,3600,-0.430000007,7,0,0,0,0,0,3,9,0,0,0,0,0,0,0,30,3,2,1,0,1,0,1,1,1,31,3,3,2,1,1.294715762
7536,7536,"Udall, Mark", Mark,Udall,29906,109,2005,CO,2,1,0,1998,0,67,4489,-0.38499999,7,0,0,0,0,0,4,16,0,0,0,0,0,0,0,38,6,6,4,1,0,0,0,0,0,38,6,6,4,1,2.761590719
7983,7983,"Udall, Mark", Mark,Udall,29906,110,2007,CO,2,1,1,1998,0,68,4624,-0.340000004,7,0,0,1,0,0,5,25,0,0,0,0,0,0,0,52,9,8,4,1,1,0,1,1,1,53,9,9,5,2,2.934507847
402,402,"Udall, Morris", Morris,Udall,10566,93,1973,AZ,2,1,1,1961,0,63,3969,-0.372000009,4,0,0,1,0,0,7,49,0,0,5,5,5,4,2,51,2,2,1,0,4,1,1,1,1,60,8,8,6,3,4.276490211
853,853,"Udall, Morris", Morris,Udall,10566,94,1975,AZ,2,1,1,1961,0,62,3844,-0.372999996,4,0,0,1,0,0,8,64,0,0,2,1,1,1,0,39,2,2,1,1,3,1,1,1,0,44,4,4,3,1,1.415377617
1291,1291,"Udall, Morris", Morris,Udall,10566,95,1977,AZ,2,1,1,1961,0,60,3600,-0.375,4,0,1,1,0,0,9,81,0,0,13,10,10,10,5,72,8,8,7,3,4,1,1,1,1,89,19,19,18,9,9.415657997
1734,1734,"Udall, Morris", Morris,Udall,10566,96,1979,AZ,2,1,1,1961,0,54,2916,-0.375999987,4,0,1,1,0,0,10,100,0,0,15,11,12,9,1,50,7,7,6,4,3,0,0,0,0,68,18,19,15,5,9.067012787
2180,2180,"Udall, Morris", Morris,Udall,10566,97,1981,AZ,2,1,1,1961,0,58,3364,-0.377999991,4,0,1,1,0,0,11,121,0,0,10,8,8,5,2,22,14,7,5,4,1,0,0,0,0,33,22,15,10,6,8.605916977
2622,2622,"Udall, Morris", Morris,Udall,10566,98,1983,AZ,2,1,1,1961,0,71,5041,-0.379000008,5,0,1,1,0,0,12,144,0,0,9,8,6,4,1,27,9,7,4,2,2,0,0,0,0,38,17,13,8,3,5.384995461
3070,3070,"Udall, Morris", Morris,Udall,10566,99,1985,AZ,2,1,1,1961,0,88,7744,-0.379999995,5,0,1,1,0,0,13,169,0,0,8,7,8,5,1,28,18,9,6,6,2,1,1,1,1,38,26,18,12,8,9.093680382
3521,3521,"Udall, Morris", Morris,Udall,10566,100,1987,AZ,2,1,1,1961,0,73,5329,-0.381999999,5,0,1,1,0,0,14,196,0,0,16,12,11,8,5,34,20,11,8,6,0,0,0,0,0,50,32,22,16,11,11.75482559
3968,3968,"Udall, Morris", Morris,Udall,10566,101,1989,AZ,2,1,1,1961,0,73,5329,-0.382999986,5,0,1,1,0,0,15,225,0,0,6,6,5,2,2,18,7,5,5,1,1,1,0,0,0,25,14,10,7,3,4.897489548
4415,4415,"Udall, Morris", Morris,Udall,10566,102,1991,AZ,2,1,1,1961,0,66,4356,NA,5,0,0,0,0,0,16,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.013552112
6199,6199,"Udall, Tom", Tom,Udall,29924,106,1999,NM,3,1,0,1998,0,53,2809,-0.519999981,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,19,6,5,3,1,2,1,1,1,1,21,7,6,4,2,1.947423935
6646,6646,"Udall, Tom", Tom,Udall,29924,107,2001,NM,3,1,0,1998,0,67,4489,-0.513000011,3,0,0,0,0,0,2,4,0,0,0,0,0,0,0,20,4,3,2,1,1,1,1,1,0,21,5,4,3,1,1.799286246
7093,7093,"Udall, Tom", Tom,Udall,29924,108,2003,NM,3,1,0,1998,0,100,10000,-0.505999982,3,0,0,0,0,0,3,9,0,0,0,0,0,0,0,19,3,3,2,1,1,1,0,0,0,20,4,3,2,1,1.548730373
7535,7535,"Udall, Tom", Tom,Udall,29924,109,2005,NM,3,1,0,1998,0,69,4761,-0.499000013,3,0,0,0,0,0,4,16,0,0,0,0,0,0,0,23,4,5,3,2,1,0,0,0,0,24,4,5,3,2,2.377233267
7982,7982,"Udall, Tom", Tom,Udall,29924,110,2007,NM,3,1,1,1998,0,75,5625,-0.492000014,3,0,0,0,1,0,5,25,0,0,0,0,0,0,0,22,8,6,6,1,2,1,1,1,1,24,9,7,7,2,2.523695946
403,403,"Ullman, Al", Al,Ullman,9551,93,1973,OR,2,1,1,1956,0,100,10000,-0.319999993,4,0,1,0,1,1,9,81,0,0,12,11,11,9,8,45,3,3,2,2,0,0,0,0,0,57,14,14,11,10,10.20789719
854,854,"Ullman, Al", Al,Ullman,9551,94,1975,OR,2,1,1,1956,0,78,6084,-0.321999997,4,0,1,0,1,0,10,100,0,0,20,15,16,12,9,34,5,5,4,4,3,0,0,0,0,57,20,21,16,13,12.6881218
1292,1292,"Ullman, Al", Al,Ullman,9551,95,1977,OR,2,1,1,1956,0,72,5184,-0.323000014,4,0,1,0,1,0,11,121,0,0,12,11,11,9,7,22,9,9,5,4,1,0,0,0,0,35,20,20,14,11,9.903700829
1735,1735,"Ullman, Al", Al,Ullman,9551,96,1979,OR,2,1,1,1956,0,69,4761,-0.324999988,4,0,1,0,1,0,12,144,0,0,20,18,20,16,15,37,3,3,2,2,3,0,0,0,0,60,21,23,18,17,16.35133362
4862,4862,"Underwood, Robert", Robert,Underwood,NA,103,1993,GU,1,1,0,1992,0,NA,NA,NA,1,0,0,0,0,0,1,1,0,0,2,2,2,2,2,10,0,0,0,0,1,0,0,0,0,13,2,2,2,2,2.220621586
5304,5304,"Underwood, Robert", Robert,Underwood,NA,104,1995,GU,1,1,0,1992,0,NA,NA,NA,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,13,1,1,0,0,1,0,0,0,0,14,1,1,0,0,0.427323729
5760,5760,"Underwood, Robert", Robert,Underwood,NA,105,1997,GU,1,1,0,1992,0,NA,NA,NA,1,0,0,0,0,0,3,9,0,0,0,0,0,0,0,9,4,3,3,3,0,0,0,0,0,9,4,3,3,3,2.261811733
6200,6200,"Underwood, Robert", Robert,Underwood,NA,106,1999,GU,1,1,0,1992,0,NA,NA,NA,1,0,0,0,0,0,4,16,0,0,0,0,0,0,0,8,3,3,3,2,0,0,0,0,0,8,3,3,3,2,1.473510027
6648,6648,"Underwood, Robert", Robert,Underwood,NA,107,2001,GU,1,1,0,1992,0,NA,NA,NA,1,0,0,0,0,0,5,25,0,0,0,0,0,0,0,9,3,4,2,2,0,0,0,0,0,9,3,4,2,2,1.846881151
3969,3969,"Unsoeld, Jolene", Jolene,Unsoeld,15629,101,1989,WA,3,1,1,1988,1,50,2500,-0.531000018,8,0,0,0,0,0,1,1,0,0,1,1,1,1,0,16,4,3,3,2,0,0,0,0,0,17,5,4,4,2,2.006285667
4416,4416,"Unsoeld, Jolene", Jolene,Unsoeld,15629,102,1991,WA,3,1,1,1988,1,54,2916,-0.531000018,8,0,0,0,0,0,2,4,0,0,0,0,0,0,0,14,2,2,2,1,0,0,0,0,0,14,2,2,2,1,0.872307003
4863,4863,"Unsoeld, Jolene", Jolene,Unsoeld,15629,103,1993,WA,3,1,1,1988,1,56,3136,-0.531000018,9,0,0,0,0,0,3,9,0,0,4,4,3,2,1,12,2,0,0,0,0,0,0,0,0,16,6,3,2,1,2.393886805
3522,3522,"Upton, Fred", Fred,Upton,15446,100,1987,MI,4,0,0,1986,0,62,3844,0.317999989,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.108512044
3970,3970,"Upton, Fred", Fred,Upton,15446,101,1989,MI,4,0,0,1986,0,71,5041,0.326000005,18,0,0,0,0,0,2,4,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0.117603093
4417,4417,"Upton, Fred", Fred,Upton,15446,102,1991,MI,4,0,0,1986,0,58,3364,0.333999991,18,0,0,0,0,0,3,9,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0.16533576
4864,4864,"Upton, Fred", Fred,Upton,15446,103,1993,MI,6,0,0,1986,0,62,3844,0.342999995,16,0,0,0,0,0,4,16,0,0,0,0,0,0,0,13,1,0,0,0,1,0,0,0,0,14,1,0,0,0,0.269902885
5305,5305,"Upton, Fred", Fred,Upton,15446,104,1995,MI,6,0,1,1986,0,73,5329,0.351000011,16,0,0,0,0,0,5,25,0,0,1,1,1,0,0,14,2,1,0,0,0,0,0,0,0,15,3,2,0,0,0.907395601
5761,5761,"Upton, Fred", Fred,Upton,15446,105,1997,MI,6,0,1,1986,0,68,4624,0.358999997,16,0,0,0,0,0,6,36,0,0,2,1,1,1,0,11,0,0,0,0,1,1,1,1,0,14,2,2,2,0,1.041747689
6201,6201,"Upton, Fred", Fred,Upton,15446,106,1999,MI,6,0,1,1986,0,70,4900,0.367000014,16,0,0,1,0,0,7,49,0,0,5,5,4,3,2,7,0,0,0,0,0,0,0,0,0,12,5,4,3,2,3.482385397
6649,6649,"Upton, Fred", Fred,Upton,15446,107,2001,MI,6,0,1,1986,0,68,4624,0.375999987,16,0,0,1,0,0,8,64,0,0,1,1,0,0,0,12,2,2,0,0,0,0,0,0,0,13,3,2,0,0,0.92428875
7094,7094,"Upton, Fred", Fred,Upton,15446,108,2003,MI,6,0,1,1986,0,69,4761,0.384000003,15,0,0,1,0,0,9,81,0,0,4,3,4,3,1,9,2,2,2,0,0,0,0,0,0,13,5,6,5,1,3.909893751
7537,7537,"Upton, Fred", Fred,Upton,15446,109,2005,MI,6,0,1,1986,0,65,4225,0.39199999,15,0,0,0,0,0,10,100,0,0,1,1,1,1,0,7,0,2,2,0,1,0,0,0,0,9,1,3,3,0,1.350314021
7984,7984,"Upton, Fred", Fred,Upton,15446,110,2007,MI,6,0,0,1986,0,61,3721,0.400000006,15,0,0,0,0,0,11,121,0,0,0,0,0,0,0,8,1,2,2,0,1,0,0,0,0,9,1,2,2,0,0.549582899
8441,8442,"Upton, Fred", Fred,Upton,15446,111,2009,MI,6,0,0,1986,0,59,3481,0.623000026,15,0,0,0,0,0,12,144,0,0,0,0,0,0,0,4,1,1,1,0,1,0,0,0,0,5,1,1,1,0,0.406170338
8885,8886,"Upton, Fred", Fred,Upton,15446,112,2011,MI,6,0,1,1986,0,62,3844,0.65200001,15,0,1,0,0,0,13,169,0,0,2,2,2,2,0,4,3,4,3,1,1,0,0,0,0,7,5,6,5,1,3.516113758
2623,2623,"Valentine, Tim", Tim,Valentine,15073,98,1983,NC,2,1,1,1982,0,54,2916,-0.067000002,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.040929202
3071,3071,"Valentine, Tim", Tim,Valentine,15073,99,1985,NC,2,1,1,1982,0,68,4624,-0.071000002,11,0,0,0,0,0,2,4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0.117743321
3523,3523,"Valentine, Tim", Tim,Valentine,15073,100,1987,NC,2,1,1,1982,0,75,5625,-0.075000003,11,0,0,0,0,0,3,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.031003442
3971,3971,"Valentine, Tim", Tim,Valentine,15073,101,1989,NC,2,1,1,1982,0,100,10000,-0.078000002,11,0,0,1,0,0,4,16,0,0,0,0,0,0,0,7,2,1,1,0,0,0,0,0,0,7,2,1,1,0,0.410934776
4418,4418,"Valentine, Tim", Tim,Valentine,15073,102,1991,NC,2,1,1,1982,0,75,5625,-0.082000002,11,0,0,1,0,0,5,25,0,0,5,5,5,2,1,11,1,0,0,0,0,0,0,0,0,16,6,5,2,1,2.523612499
4865,4865,"Valentine, Tim", Tim,Valentine,15073,103,1993,NC,2,1,1,1982,0,54,2916,-0.086000003,12,0,0,1,0,0,6,36,0,0,2,2,2,2,0,11,1,1,0,0,0,0,0,0,0,13,3,3,2,0,1.43381393
404,404,"Van Deerlin, Lionel", Lionel,Van Deerlin,10633,93,1973,CA,41,1,1,1962,0,74,5476,-0.397000015,43,0,0,0,0,0,6,36,0,0,0,0,0,0,0,12,0,0,0,0,3,2,2,1,1,15,2,2,1,1,0.195193082
855,855,"Van Deerlin, Lionel", Lionel,Van Deerlin,10633,94,1975,CA,42,1,1,1962,0,70,4900,-0.404000014,43,0,0,1,0,0,7,49,0,0,5,4,4,3,0,19,3,3,2,0,4,0,0,0,0,28,7,7,5,0,2.754320383
1293,1293,"Van Deerlin, Lionel", Lionel,Van Deerlin,10633,95,1977,CA,42,1,1,1962,0,76,5776,-0.409999996,43,0,0,1,0,0,8,64,0,0,3,1,1,1,1,2,0,0,0,0,5,1,1,1,1,10,2,2,2,2,0.932929933
1736,1736,"Van Deerlin, Lionel", Lionel,Van Deerlin,10633,96,1979,CA,42,1,1,1962,0,74,5476,-0.416999996,43,0,0,1,0,0,9,81,0,0,2,1,1,0,0,4,0,0,0,0,5,1,1,1,1,11,2,2,1,1,0.508604705
7095,7095,"Van Hollen, Chris", Chris,Van Hollen,20330,108,2003,MD,8,1,0,2002,0,52,2704,-0.426999986,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0.126178816
7538,7538,"Van Hollen, Chris", Chris,Van Hollen,20330,109,2005,MD,8,1,0,2002,0,75,5625,-0.426999986,8,0,0,0,0,0,2,4,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0.075522095
7985,7985,"Van Hollen, Chris", Chris,Van Hollen,20330,110,2007,MD,8,1,1,2002,0,77,5929,-0.426999986,8,0,0,0,1,0,3,9,0,0,1,1,1,1,0,21,0,1,1,1,0,0,0,0,0,22,1,2,2,1,1.347264171
8442,8443,"Van Hollen, Chris", Chris,Van Hollen,20330,111,2009,MD,8,1,1,2002,0,75,5625,-0.34799999,8,0,0,0,1,0,4,16,1,0,2,1,1,1,0,20,3,1,1,0,0,0,0,0,0,22,4,2,2,0,1.608315587
8886,8887,"Van Hollen, Chris", Chris,Van Hollen,20330,112,2011,MD,8,1,0,2002,0,73,5329,-0.333000004,8,0,0,0,0,1,5,25,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0.147631153
405,405,"Vander Jagt, Guy", Guy,Vander Jagt,10794,93,1973,MI,9,0,0,1966,0,69,4761,0.193000004,19,0,0,0,0,0,4,16,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0.211904764
856,856,"Vander Jagt, Guy", Guy,Vander Jagt,10794,94,1975,MI,9,0,0,1966,0,57,3249,0.203999996,19,0,0,0,1,0,5,25,0,0,1,0,0,0,0,21,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0.132990763
1294,1294,"Vander Jagt, Guy", Guy,Vander Jagt,10794,95,1977,MI,9,0,0,1966,0,70,4900,0.214000002,19,0,0,0,1,0,6,36,0,0,0,0,0,0,0,31,1,1,1,1,1,0,0,0,0,32,1,1,1,1,0.594973862
